880823 微盘股 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2021/11/01	1513.49	1531.06	1504.57	1529.49	10706779	8372838400.00
2021/11/02	1529.93	1535.64	1491.79	1501.43	11820496	8962965504.00
2021/11/03	1500.72	1517.80	1500.72	1517.80	8887355	6978463744.00
2021/11/04	1519.62	1536.40	1519.62	1536.36	10267929	8453672448.00
2021/11/05	1536.55	1544.04	1532.21	1539.12	12023391	9718250496.00
2021/11/08	1540.19	1555.08	1535.23	1555.01	12001580	9236571136.00
2021/11/09	1555.79	1568.36	1555.00	1568.35	11189873	8893241344.00
2021/11/10	1567.24	1581.07	1560.11	1580.97	11696402	9019737088.00
2021/11/11	1579.45	1598.77	1578.12	1596.10	12904701	10053414912.00
2021/11/12	1596.88	1609.52	1590.74	1609.01	13033540	10708491264.00
2021/11/15	1611.85	1642.16	1611.64	1641.81	17757187	14349315072.00
2021/11/16	1642.36	1643.93	1627.41	1628.46	15949871	12721172480.00
2021/11/17	1628.20	1656.54	1627.76	1656.54	15686838	12526242816.00
2021/11/18	1655.35	1658.83	1635.26	1635.46	14203635	11741588480.00
2021/11/19	1635.25	1662.21	1633.98	1660.14	13788362	11489122304.00
2021/11/22	1662.33	1662.64	1648.99	1662.22	13170690	10922422272.00
2021/11/23	1663.62	1671.77	1657.70	1669.99	12793298	10703992832.00
2021/11/24	1670.62	1682.21	1661.18	1679.94	15243470	12527026176.00
2021/11/25	1680.73	1693.52	1675.16	1685.21	14324290	11877501952.00
2021/11/26	1683.31	1683.31	1666.91	1674.29	14004669	11595026432.00
2021/11/29	1656.38	1669.01	1650.25	1663.30	15439981	12052608000.00
2021/11/30	1668.01	1695.93	1668.01	1688.99	15553065	12533748736.00
2021/12/01	1689.22	1730.43	1688.58	1730.43	18640321	14856998912.00
2021/12/02	1734.35	1734.35	1717.96	1718.88	19306012	16340865024.00
2021/12/03	1720.35	1731.19	1719.31	1724.11	16284243	13816848384.00
2021/12/06	1723.08	1723.98	1690.44	1691.46	16909726	13906566144.00
2021/12/07	1696.87	1703.10	1678.38	1690.06	16423612	13568750592.00
2021/12/08	1692.53	1702.92	1685.95	1700.76	14654014	11732372480.00
2021/12/09	1703.19	1716.81	1701.83	1715.57	16645055	13110860800.00
2021/12/10	1714.09	1735.07	1711.21	1735.00	17300796	13687410688.00
2021/12/13	1738.88	1741.08	1729.37	1735.90	17320280	14220024832.00
2021/12/14	1735.58	1757.49	1728.10	1757.47	19206910	15917249536.00
2021/12/15	1756.93	1775.52	1756.40	1774.02	21587785	16763732992.00
2021/12/16	1775.40	1793.12	1772.08	1793.12	22064904	17108783104.00
2021/12/17	1793.44	1797.72	1785.14	1795.37	22898292	18839246848.00
2021/12/20	1793.72	1810.33	1792.23	1799.86	25133031	19323459584.00
2021/12/21	1801.10	1843.64	1801.04	1843.64	26807446	20065689600.00
2021/12/22	1850.54	1856.17	1838.90	1842.68	29324310	21692246016.00
2021/12/23	1842.72	1842.97	1814.03	1814.56	24055897	19100311552.00
2021/12/24	1815.72	1820.05	1780.61	1780.61	24241339	18831970304.00
2021/12/27	1781.13	1805.64	1771.65	1803.92	20983029	15767743488.00
2021/12/28	1803.91	1818.71	1801.40	1818.09	19754667	15527578624.00
2021/12/29	1815.31	1827.39	1799.06	1823.04	20887055	15485808640.00
2021/12/30	1822.93	1846.19	1822.93	1843.65	21426231	17283471360.00
2021/12/31	1846.14	1854.28	1840.84	1848.22	22268365	16916088832.00
2022/01/04	1853.49	1903.87	1852.99	1903.87	27242585	21848713216.00
2022/01/05	1906.18	1906.99	1869.76	1889.47	25532191	20262412288.00
2022/01/06	1885.51	1919.31	1884.33	1912.75	23061530	19901356032.00
2022/01/07	1914.69	1918.27	1872.10	1873.37	24907715	20584341504.00
2022/01/10	1871.77	1899.36	1855.98	1899.01	19579145	16640485376.00
2022/01/11	1901.42	1929.04	1901.42	1909.54	23466076	19823192064.00
2022/01/12	1913.73	1946.41	1909.02	1946.38	29451278	23726479360.00
2022/01/13	1949.28	1957.75	1945.63	1950.65	18925768	16296843264.00
2022/01/14	1947.26	1959.37	1916.07	1916.07	20037408	16599901184.00
2022/01/17	1916.62	1953.42	1916.62	1953.42	19316435	16513881088.00
2022/01/18	1956.10	1956.42	1893.90	1897.32	21347353	17929390080.00
2022/01/19	1893.12	1934.43	1892.24	1934.43	20096005	16070622208.00
2022/01/20	1936.54	1936.54	1864.96	1867.11	21964729	17636290560.00
2022/01/21	1865.73	1891.42	1858.52	1874.36	16925850	13005634560.00
2022/01/24	1869.53	1874.20	1838.28	1853.51	15236252	11914722304.00
2022/01/25	1850.62	1852.33	1769.21	1769.62	18751607	14399646720.00
2022/01/26	1772.41	1798.22	1769.98	1794.51	15054204	10772220928.00
2022/01/27	1794.33	1794.62	1724.32	1725.11	17185711	12260793344.00
2022/01/28	1733.39	1802.65	1733.39	1786.10	17970552	12299929600.00
2022/02/07	1804.21	1816.87	1774.62	1810.08	17266661	12966896640.00
2022/02/08	1812.35	1856.96	1804.64	1856.96	17630363	12879781888.00
2022/02/09	1859.64	1877.31	1851.64	1877.19	16596815	13133804544.00
2022/02/10	1877.38	1878.14	1856.25	1871.88	16116147	12929656832.00
2022/02/11	1868.32	1868.37	1828.36	1831.54	14698016	11804663808.00
2022/02/14	1826.87	1866.69	1824.87	1859.66	14885896	11963051008.00
2022/02/15	1862.96	1868.38	1837.89	1858.19	15645636	12209963008.00
2022/02/16	1867.28	1899.97	1867.19	1899.86	16455527	13493784576.00
2022/02/17	1901.13	1921.85	1888.79	1892.79	19829105	16184839168.00
2022/02/18	1884.73	1912.98	1876.12	1912.44	15611521	12760091648.00
2022/02/21	1916.08	1948.94	1913.58	1948.89	18736018	15587671040.00
2022/02/22	1943.35	1947.26	1922.17	1932.34	18238653	14630559744.00
2022/02/23	1938.11	1957.88	1930.05	1957.65	17763422	15076430848.00
2022/02/24	1952.41	1972.09	1893.22	1918.57	26035761	20865351680.00
2022/02/25	1925.58	1958.94	1925.58	1943.68	19753558	15903642624.00
2022/02/28	1944.92	1945.39	1900.83	1929.83	19270354	14722242560.00
2022/03/01	1933.62	1966.56	1933.27	1966.52	19834618	15734233088.00
2022/03/02	1962.43	1996.17	1958.91	1996.15	27838650	22187827200.00
2022/03/03	2004.30	2007.00	1993.97	2002.73	20010805	16395966464.00
2022/03/04	1998.58	2000.45	1970.68	1977.45	18896347	16549944320.00
2022/03/07	1973.60	1986.30	1959.62	1968.54	17384952	14840321024.00
2022/03/08	1966.13	1967.86	1906.23	1912.06	18099485	15555464192.00
2022/03/09	1912.56	1927.28	1815.57	1888.75	20523268	16628779008.00
2022/03/10	1916.74	1949.20	1916.74	1927.09	17390663	14164081664.00
2022/03/11	1908.88	1948.23	1879.94	1944.89	19034475	15507483648.00
2022/03/14	1935.19	1940.31	1893.34	1893.34	16397347	13281565696.00
2022/03/15	1886.99	1891.65	1804.67	1804.71	19956408	15433753600.00
